"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed","automated_final_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","76","rayyan-550686196","38653933","10.1007/s13239-024-00730-5","Classification Method of ECG Signals Based on RANet.","2024","Cardiovascular engineering and technology","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","77","rayyan-550686197","38588794","10.1016/j.cjca.2024.03.027","Interpreting Wide-Complex Tachycardia With the Use of Artificial Intelligence.","2024","The Canadian journal of cardiology","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","78","rayyan-550686198","38082750","10.1109/EMBC40787.2023.10341108","Assessing the Generalizability of a Deep Learning-based Automated Atrial Fibrillation Algorithm.","2023","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","80","rayyan-550686200","40709543","10.1111/jce.70028","Artificial Intelligence-Enabled Short-Term Ambulatory Monitoring ECG During Sinus Rhythm for Prediction of Hidden Atrial Fibrillation.","2025","Journal of cardiovascular electrophysiology","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","81","rayyan-550686201","41271946","10.1038/s41598-025-25071-8","Enhancing cardiac disease prediction with explainable bidirectional LSTM.","2025","Scientific reports","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","82","rayyan-550686202","34497664","10.1155/2021/6534942","Interpretation of Electrocardiogram Heartbeat by CNN and GRU.","2021","Computational and mathematical methods in medicine","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","83","rayyan-550686203","33235279","10.1038/s41598-020-77599-6","Artificial intelligence algorithm for detecting myocardial infarction using six-lead electrocardiography.","2020","Scientific reports","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","89","rayyan-550686209","38446445","10.1001/jamacardio.2024.0039","Deep Learning-Augmented ECG Analysis for Screening and Genotype Prediction of Congenital Long QT Syndrome.","2024","JAMA cardiology","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","90","rayyan-550686210","41460938","10.1161/CIRCULATIONAHA.125.077494","Deep Learning-Based Continuous QT Monitoring to Identify High-Risk Prolongation Events After Class III Antiarrhythmic Initiation.","2026","Circulation","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","91","rayyan-550686211","40156923","10.1093/eurheartj/ehaf254","Deep learning electrocardiogram model for risk stratification of coronary revascularization need in the emergency department.","2026","European heart journal","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","93","rayyan-550686213","40909176","10.2147/VHRM.S508620","Deep Learning-Based Detection of Arrhythmia Using ECG Signals - A Comprehensive Review.","2025","Vascular health and risk management","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","96","rayyan-550686216","37683575","10.1016/j.jelectrocard.2023.08.011","Forecasting imminent atrial fibrillation in long-term electrocardiogram recordings.","2023","Journal of electrocardiology","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","98","rayyan-550686218","33023615","10.1186/s13049-020-00791-0","Artificial intelligence algorithm for predicting cardiac arrest using electrocardiography.","2020","Scandinavian journal of trauma, resuscitation and emergency medicine","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","99","rayyan-550686219","40942673","10.3390/s25175244","Efficient Deep Learning-Based Arrhythmia Detection Using Smartwatch ECG Electrocardiograms.","2025","Sensors (Basel, Switzerland)","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","101","rayyan-550686221","36989954","10.1016/j.jelectrocard.2023.03.009","Comparison of two artificial intelligence-augmented ECG approaches: Machine learning and deep learning.","2023","Journal of electrocardiology","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","102","rayyan-550686222","37278238","10.1161/CIRCGEN.122.003808","Genetic Susceptibility to Atrial Fibrillation Identified via Deep Learning of 12-Lead Electrocardiograms.","2023","Circulation. Genomic and precision medicine","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","104","rayyan-550686224","35501785","10.1186/s12916-022-02350-z","A deep learning approach identifies new ECG features in congenital long QT syndrome.","2022","BMC medicine","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","108","rayyan-550686228","34891392","10.1109/EMBC46164.2021.9630062","Deep Learning-Based Data-Point Precise R-Peak Detection in Single-Lead Electrocardiograms.","2021","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","109","rayyan-550686229","31183029","10.1155/2019/2826901","Assessment of Electrocardiogram Rhythms by GoogLeNet Deep Neural Network Architecture.","2019","Journal of healthcare engineering","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","111","rayyan-550686231","38353927","10.1007/s13246-024-01391-3","A Q-transform-based deep learning model for the classification of atrial fibrillation types.","2024","Physical and engineering sciences in medicine","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","120","rayyan-550686240","31946272","10.1109/EMBC.2019.8856987","An Electrocardiogram Delineator via Deep Segmentation Network.","2019","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","123","rayyan-550686243","40480678","10.1136/bmjhci-2024-101292","Towards prehospital risk stratification using deep learning for ECG interpretation in suspected acute coronary syndrome.","2025","BMJ health & care informatics","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","126","rayyan-550686246","38866791","10.1038/s41467-024-49390-y","Enhancing the diagnosis of functionally relevant coronary artery disease with machine learning.","2024","Nature communications","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","127","rayyan-550686247","34461230","10.1016/j.cjca.2021.08.014","A Deep Learning-Enabled Electrocardiogram Model for the Identification of a Rare Inherited Arrhythmia: Brugada Syndrome.","2022","The Canadian journal of cardiology","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","128","rayyan-550686248","40447041","10.1016/j.jjcc.2025.05.014","Performance of convolutional neural network-enhanced electrocardiography in detecting acute coronary syndrome: focusing on subtypes and reduced leads.","2025","Journal of cardiology","maybe","0.65","AI-ECG;DTA-data","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","130","rayyan-550686250","35448245","10.3390/bios12040185","Robust PVC Identification by Fusing Expert System and Deep Learning.","2022","Biosensors","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","131","rayyan-550686251","38083390","10.1109/EMBC40787.2023.10341199","Beatwise ECG Classification for the Detection of Atrial Fibrillation with Deep Learning.","2023","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","132","rayyan-550686252","36380048","10.1038/s41598-022-24254-x","Development and validation of deep learning ECG-based prediction of myocardial infarction in emergency department patients.","2022","Scientific reports","maybe","0.7","AI-ECG;DTA-data;External-validation","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","133","rayyan-550686253","38848232","10.1109/JBHI.2024.3411056","SeqAFNet: A Beat-Wise Sequential Neural Network for Atrial Fibrillation Classification in Adhesive Patch-Type Electrocardiographs.","2024","IEEE journal of biomedical and health informatics","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","134","rayyan-550686254","33006947","10.1515/hsz-2020-0169","Detecting myocardial scar using electrocardiogram data and deep neural networks.","2021","Biological chemistry","maybe","0.65","AI-ECG;DTA-data","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","136","rayyan-550686256","38302502","10.1038/s41467-024-44930-y","Congenital heart disease detection by pediatric electrocardiogram based deep learning integrated with human concepts.","2024","Nature communications","maybe","0.65","AI-ECG;DTA-data","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","137","rayyan-550686257","40181037","10.1038/s41598-025-93579-0","Explainable machine learning model based on EEG, ECG, and clinical features for predicting neurological outcomes in cardiac arrest patient.","2025","Scientific reports","maybe","0.65","AI-ECG;DTA-data","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","138","rayyan-550686258","34225095","10.1016/j.jelectrocard.2021.06.006","Detection and classification of arrhythmia using an explainable deep learning model.","2021","Journal of electrocardiology","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data;External-validation","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","139","rayyan-550686259","35990162","10.1155/2022/1577778","Deep Learning-Based Data Augmentation and Model Fusion for Automatic Arrhythmia Identification and Classification Algorithms.","2022","Computational intelligence and neuroscience","maybe","0.45","AI-ECG;DTA-data;External-validation","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","143","rayyan-550686263","38723886","10.1016/j.nuclcard.2024.101881","Interpretation of SPECT wall motion with deep learning.","2024","Journal of nuclear cardiology : official publication of the American Society of           Nuclear Cardiology","maybe","0.65","AI-ECG;DTA-data","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","144","rayyan-550686264","39827741","10.1016/j.jelectrocard.2025.153876","Residual-attention deep learning model for atrial fibrillation detection from Holter recordings.","2025","Journal of electrocardiology","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","145","rayyan-550686265","35981788","10.1016/j.jacep.2022.05.003","Use of Wearable Technology and Deep Learning to Improve the Diagnosis of Brugada Syndrome.","2022","JACC. Clinical electrophysiology","maybe","0.65","AI-ECG;DTA-data","maybe","0.65","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","146","rayyan-550686266","38850282","10.1111/jch.14848","Precise risk-prediction model including arterial stiffness for new-onset atrial fibrillation using machine learning techniques.","2024","Journal of clinical hypertension (Greenwich, Conn.)","maybe","0.4","AI-ECG;DTA-data","maybe","0.3","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
"reviewer_A_batch_01_rows_0001-0250.csv","150","rayyan-550686270","41337105","10.1109/EMBC58623.2025.11254051","Inverse Filtering for ECG Signal Reconstruction-A Deep Learning Approach.","2025","Annual International Conference of the IEEE Engineering in Medicine and Biology           Society. IEEE Engineering in Medicine and Biology Society. Annual International            Conference","maybe","0.4","AI-ECG;DTA-data","maybe","0.05","AI-ECG;DTA-data","agreement","none","maybe","no","maybe_queue"
