"batch_file","row_in_batch","key","pubmed_id","doi","title","year","journal","A_decision","A_confidence","A_labels","B_decision","B_confidence","B_labels","comparison_status","conflict_priority","provisional_decision","human_review_needed"
"reviewer_A_batch_01_rows_0001-0250.csv","122","rayyan-550686242","32081280","10.1016/j.jacc.2019.12.030","Detection of Hypertrophic Cardiomyopathy Using a Convolutional Neural Network-Enabled Electrocardiogram.","2020","Journal of the American College of Cardiology","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","124","rayyan-550686244","32781943","10.1161/STROKEAHA.120.029305","Machine Learning Prediction of Stroke Mechanism in Embolic Strokes of Undetermined Source.","2020","Stroke","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","125","rayyan-550686245","39488646","10.1038/s41598-024-78268-8","AI derived ECG global longitudinal strain compared to echocardiographic measurements.","2024","Scientific reports","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","129","rayyan-550686249","39986199","10.1016/j.compbiomed.2025.109871","Utilizing 12-lead electrocardiogram and machine learning to retrospectively estimate and prospectively predict atrial fibrillation and stroke risk.","2025","Computers in biology and medicine","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","135","rayyan-550686255","37480862","10.1016/j.jacep.2023.05.025","A Novel ECG-Based Deep Learning Algorithm to Predict Cardiomyopathy in Patients With Premature Ventricular Complexes.","2023","JACC. Clinical electrophysiology","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","140","rayyan-550686260","25915962","10.1109/TNB.2015.2426213","Utilizing ECG-Based Heartbeat Classification for Hypertrophic Cardiomyopathy Identification.","2015","IEEE transactions on nanobioscience","include","0.95","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","141","rayyan-550686261","40148010","10.1016/j.landig.2025.01.001","Electrocardiogram-based deep learning to predict left ventricular systolic dysfunction in paediatric and adult congenital heart disease in the USA: a multicentre modelling study.","2025","The Lancet. Digital health","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","142","rayyan-550686262","39136826","10.1007/s10278-024-01225-4","A Deep-Learning-Enabled Electrocardiogram and Chest X-Ray for Detecting Pulmonary Arterial Hypertension.","2025","Journal of imaging informatics in medicine","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","147","rayyan-550686267","32143796","10.1016/j.artmed.2019.101789","Comprehensive electrocardiographic diagnosis based on deep learning.","2020","Artificial intelligence in medicine","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","148","rayyan-550686268","39987899","10.3904/kjim.2024.130","Explainable paroxysmal atrial fibrillation diagnosis using an artificial intelligence-enabled electrocardiogram.","2025","The Korean journal of internal medicine","include","0.95","AI-ECG;Structural-heart-disease;DTA-data","include","1","AI-ECG;Structural-heart-disease;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","149","rayyan-550686269","37599145","10.1016/j.jelectrocard.2023.07.002","Saliency maps provide insights into artificial intelligence-based electrocardiography models for detecting hypertrophic cardiomyopathy.","2023","Journal of electrocardiology","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","151","rayyan-550686271","30827132","10.1161/JAHA.118.009959","Detection of Left Ventricular Hypertrophy Using Bayesian Additive Regression Trees: The MESA.","2019","Journal of the American Heart Association","include","0.95","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","152","rayyan-550686272","33563631","10.1136/heartjnl-2020-318271","Standard ECG for differential diagnosis between Anderson-Fabry disease and hypertrophic cardiomyopathy.","2022","Heart (British Cardiac Society)","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","153","rayyan-550686273","33400971","10.1016/j.ijcard.2020.12.065","External validation of a deep learning electrocardiogram algorithm to detect ventricular dysfunction.","2021","International journal of cardiology","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","154","rayyan-550686274","38280624","10.1016/j.hrthm.2024.01.031","Identification of high-risk imaging features in hypertrophic cardiomyopathy using electrocardiography: A deep-learning approach.","2024","Heart rhythm","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","156","rayyan-550686276","31450977","10.1161/CIRCEP.119.007284","Age and Sex Estimation Using Artificial Intelligence From Standard 12-Lead ECGs.","2019","Circulation. Arrhythmia and electrophysiology","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","157","rayyan-550686277","40207501","10.1161/JAHA.124.036533","Value of Artificial Intelligence for Enhancing Suspicion of Cardiac Amyloidosis Using Electrocardiography and Echocardiography: A Narrative Review.","2025","Journal of the American Heart Association","include","1","AI-ECG;Structural-heart-disease;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","159","rayyan-550686279","38761181","10.18632/aging.205835","Comprehensive clinical application analysis of artificial intelligence-enabled electrocardiograms for screening multiple valvular heart diseases.","2024","Aging","include","1","AI-ECG;Structural-heart-disease;Valvular;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Valvular;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","160","rayyan-550686280","35552487","10.1007/s00399-022-00855-x","[Artificial intelligence-based ECG analysis: current status and future perspectives-Part 2 : Recent studies and future].","2022","Herzschrittmachertherapie & Elektrophysiologie","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","161","rayyan-550686281","39494568","10.1161/JAHA.124.035201","Detection of Right and Left Ventricular Dysfunction in Pediatric Patients Using Artificial Intelligence-Enabled ECGs.","2024","Journal of the American Heart Association","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","163","rayyan-550686283","36104234","10.1536/ihj.22-132","Automatic Detection of Left Ventricular Dilatation and Hypertrophy from Electrocardiograms Using Deep Learning.","2022","International heart journal","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;LVH-HCM;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","168","rayyan-550686288","40512642","10.1109/JBHI.2025.3579621","Towards Artificial Intelligence-Based Decision Support for Large-Scale Screening for Atrial Fibrillation.","2025","IEEE journal of biomedical and health informatics","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","171","rayyan-550686291","40410762","10.1186/s12887-025-05753-y","Using machine learning models based on cardiac magnetic resonance parameters to predict the prognostic in children with myocarditis.","2025","BMC pediatrics","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","173","rayyan-550686293","39343388","10.1016/j.cjca.2024.09.018","Deep Learning-based 12-Lead Electrocardiogram for Low Left Ventricular Ejection Fraction Detection in Patients.","2025","The Canadian journal of cardiology","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","182","rayyan-550686302","40158621","10.1016/j.ihj.2025.03.009","Leveraging ECG images for predicting ejection fraction using machine learning algorithms.","2025","Indian heart journal","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data;External-validation","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","183","rayyan-550686303","34863396","10.1016/j.mayocp.2021.06.024","Electrocardiography-Based Artificial Intelligence Algorithm Aids in Prediction of Long-term Mortality After Cardiac Surgery.","2021","Mayo Clinic proceedings","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","186","rayyan-550686306","38553581","10.1038/s41598-024-58131-6","Myocardial scar and left ventricular ejection fraction classification for electrocardiography image using multi-task deep learning.","2024","Scientific reports","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","189","rayyan-550686309","41773691","10.2196/76637","Machine Learning in Left Ventricular Hypertrophy Detection: Systematic Review and Meta-Analysis.","2026","Journal of medical Internet research","include","0.95","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","include","1","AI-ECG;Structural-heart-disease;LVH-HCM;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","190","rayyan-550686310","39266001","10.17849/insm-51-2-59-63.1","Through the Looking Glass Darkly: How May AI Models Influence Future Underwriting?","2024","Journal of insurance medicine (New York, N.Y.)","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;Valvular;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;Valvular;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","192","rayyan-550686312","38937555","10.1038/s41598-024-65357-x","Multimodal explainable artificial intelligence identifies patients with non-ischaemic cardiomyopathy at risk of lethal ventricular arrhythmias.","2024","Scientific reports","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","198","rayyan-550686318","40372496","10.1007/s00380-025-02546-2","Utility of convolutional neural network-enhanced electrocardiogram to diagnose and predict mitral regurgitation in patients with chronic atrial fibrillation.","2025","Heart and vessels","include","0.95","AI-ECG;Structural-heart-disease;Valvular;DTA-data","include","1","AI-ECG;Structural-heart-disease;Valvular;DTA-data","agreement","none","include","no"
"reviewer_A_batch_01_rows_0001-0250.csv","201","rayyan-550686321","33152415","10.1016/j.ijcard.2020.10.074","Left ventricular systolic dysfunction identification using artificial intelligence-augmented electrocardiogram in cardiac intensive care unit patients.","2021","International journal of cardiology","include","0.95","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","include","1","AI-ECG;Structural-heart-disease;Reduced-EF;DTA-data","agreement","none","include","no"
